# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<visibility>
28694,11152,0,0,0,0,0
28695,11153,0,0,0,0,0
28697,11155,0,0,0,0,0
28699,11156,0,0,0,0,0
28701,11159,0,0,0,0,0
28703,11162,0,0,0,0,0
28705,11164,0,0,0,0,0
28707,11167,0,0,0,0,0
28709,11171,0,0,0,0,0
28710,11175,0,0,0,0,0
28713,11178,0,0,0,0,0
28715,11181,0,0,0,0,0
28716,11184,0,0,0,0,0
28717,11189,0,0,0,0,0
28720,11193,0,0,0,0,0
28720,11197,0,0,0,0,0
28721,11200,0,0,0,0,0
28723,11204,0,0,0,0,0
28724,11206,0,0,0,0,0
28726,11211,0,0,0,0,0
28728,11216,0,0,0,0,0
28730,11220,0,0,0,0,0
28732,11224,0,0,0,0,0
28733,11229,0,0,0,0,0
28735,11233,0,0,0,0,0
28737,11238,0,0,0,0,0
28737,11243,0,0,0,0,0
28738,11247,0,0,0,0,0
28738,11251,0,0,0,0,0
28737,11256,0,0,0,0,0
28737,11260,0,0,0,0,0
