# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<visibility>
22605,10566,0,1,0,0,0
22599,10563,0,1,0,0,0
22596,10559,0,1,0,0,0
22593,10554,0,1,0,0,0
22589,10551,0,1,0,0,0
22584,10548,0,1,0,0,0
22580,10546,0,1,0,0,0
22581,10545,0,1,0,0,0
22580,10543,0,1,0,0,0
22579,10537,0,1,0,0,0
22580,10535,0,1,0,0,0
22579,10537,0,1,0,0,0
22580,10539,0,1,0,0,0
22580,10541,0,1,0,0,0
22582,10541,0,1,0,0,0
22581,10539,0,1,0,0,0
22580,10538,0,1,0,0,0
22580,10535,0,1,0,0,0
22580,10534,0,1,0,0,0
22581,10529,0,1,0,0,0
22579,10525,0,1,0,0,0
22573,10522,0,1,0,0,0
22567,10520,0,1,0,0,0
22569,10519,0,1,0,0,0
22565,10521,0,1,0,0,0
22567,10522,0,1,0,0,0
22565,10521,0,1,0,0,0
22565,10523,0,1,0,0,0
22568,10522,0,1,0,0,0
22569,10524,0,1,0,0,0
22573,10526,0,1,0,0,0
22569,10527,0,1,0,0,0
22565,10528,0,1,0,0,0
22563,10527,0,1,0,0,0
22564,10530,0,1,0,0,0
22560,10529,0,1,0,0,0
22555,10529,0,1,0,0,0
22551,10532,0,1,0,0,0
22548,10532,0,1,0,0,0
22544,10532,0,1,0,0,0
22546,10532,0,1,0,0,0
22542,10533,0,1,0,0,0
22539,10535,0,1,0,0,0
22536,10537,0,1,0,0,0
22533,10541,0,1,0,0,0
22530,10540,0,1,0,0,0
22530,10538,0,1,0,0,0
22527,10538,0,1,0,0,0
22524,10536,0,1,0,0,0
22522,10537,0,1,0,0,0
22520,10537,0,1,0,0,0
22514,10537,0,1,0,0,0
